slug,image_url,width,height,license,author,source_url,title
traeth-penllech,https://upload.wikimedia.org/wikipedia/commons/3/30/Beached_kelp_at_the_southern_end_of_Traeth_Penllech_-_geograph.org.uk_-_2056694.jpg,1024,539,CC BY-SA 2.0,Eric Jones,https://commons.wikimedia.org/wiki/File:Beached_kelp_at_the_southern_end_of_Traeth_Penllech_-_geograph.org.uk_-_2056694.jpg,Beached kelp at the southern end of Traeth Penllech - geograph.org.uk - 2056694.jpg
traeth-penllech,https://upload.wikimedia.org/wikipedia/commons/1/1b/Cliff-top_path_above_the_southern_end_of_Traeth_Penllech_-_geograph.org.uk_-_2056706.jpg,1024,768,CC BY-SA 2.0,Eric Jones,https://commons.wikimedia.org/wiki/File:Cliff-top_path_above_the_southern_end_of_Traeth_Penllech_-_geograph.org.uk_-_2056706.jpg,Cliff-top path above the southern end of Traeth Penllech - geograph.org.uk - 2056706.jpg
traeth-penllech,https://upload.wikimedia.org/wikipedia/commons/1/14/Cliffs_above_Traeth_Penllech_-_geograph.org.uk_-_2056832.jpg,1024,555,CC BY-SA 2.0,Eric Jones,https://commons.wikimedia.org/wiki/File:Cliffs_above_Traeth_Penllech_-_geograph.org.uk_-_2056832.jpg,Cliffs above Traeth Penllech - geograph.org.uk - 2056832.jpg
traeth-penllech,https://upload.wikimedia.org/wikipedia/commons/a/a5/Coastal_rock_on_Traeth_Penllech_-_geograph.org.uk_-_6894327.jpg,1024,749,CC BY-SA 2.0,Oliver Dixon,https://commons.wikimedia.org/wiki/File:Coastal_rock_on_Traeth_Penllech_-_geograph.org.uk_-_6894327.jpg,Coastal rock on Traeth Penllech - geograph.org.uk - 6894327.jpg
traeth-penllech,https://upload.wikimedia.org/wikipedia/commons/5/5a/Coastal_rocks_and_cliff_on_Traeth_Penllech_-_geograph.org.uk_-_6894348.jpg,1024,768,CC BY-SA 2.0,Oliver Dixon,https://commons.wikimedia.org/wiki/File:Coastal_rocks_and_cliff_on_Traeth_Penllech_-_geograph.org.uk_-_6894348.jpg,Coastal rocks and cliff on Traeth Penllech - geograph.org.uk - 6894348.jpg
traeth-penllech,https://upload.wikimedia.org/wikipedia/commons/0/0a/Coastal_rocks_on_Traeth_Penllech_-_geograph.org.uk_-_6894307.jpg,1024,768,CC BY-SA 2.0,Oliver Dixon,https://commons.wikimedia.org/wiki/File:Coastal_rocks_on_Traeth_Penllech_-_geograph.org.uk_-_6894307.jpg,Coastal rocks on Traeth Penllech - geograph.org.uk - 6894307.jpg
traeth-penllech,https://upload.wikimedia.org/wikipedia/commons/9/9e/Coastal_rocks_on_Traeth_Penllech_-_geograph.org.uk_-_6894312.jpg,1024,753,CC BY-SA 2.0,Oliver Dixon,https://commons.wikimedia.org/wiki/File:Coastal_rocks_on_Traeth_Penllech_-_geograph.org.uk_-_6894312.jpg,Coastal rocks on Traeth Penllech - geograph.org.uk - 6894312.jpg
machroes,https://upload.wikimedia.org/wikipedia/commons/5/58/Beach_at_Machroes_-_geograph.org.uk_-_7993356.jpg,5184,3888,CC BY-SA 2.0,Gordon Hatton,https://commons.wikimedia.org/wiki/File:Beach_at_Machroes_-_geograph.org.uk_-_7993356.jpg,Beach at Machroes - geograph.org.uk - 7993356.jpg
machroes,https://upload.wikimedia.org/wikipedia/commons/2/25/Car_park%2C_Machroes_beach_-_geograph.org.uk_-_7023355.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,"https://commons.wikimedia.org/wiki/File:Car_park,_Machroes_beach_-_geograph.org.uk_-_7023355.jpg","Car park, Machroes beach - geograph.org.uk - 7023355.jpg"
machroes,https://upload.wikimedia.org/wikipedia/commons/6/68/Far_end_of_Machroes_beach_-_geograph.org.uk_-_7024223.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Far_end_of_Machroes_beach_-_geograph.org.uk_-_7024223.jpg,Far end of Machroes beach - geograph.org.uk - 7024223.jpg
machroes,https://upload.wikimedia.org/wikipedia/commons/d/d3/Groynes_on_Machroes_beach_-_geograph.org.uk_-_7733824.jpg,3840,2880,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Groynes_on_Machroes_beach_-_geograph.org.uk_-_7733824.jpg,Groynes on Machroes beach - geograph.org.uk - 7733824.jpg
machroes,https://upload.wikimedia.org/wikipedia/commons/0/04/Machroes_beach_-_geograph.org.uk_-_6233005.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Machroes_beach_-_geograph.org.uk_-_6233005.jpg,Machroes beach - geograph.org.uk - 6233005.jpg
machroes,https://upload.wikimedia.org/wikipedia/commons/d/dc/Machroes_beach_picnic_area_-_geograph.org.uk_-_7589508.jpg,4080,3060,CC BY-SA 2.0,Oscar Taylor,https://commons.wikimedia.org/wiki/File:Machroes_beach_picnic_area_-_geograph.org.uk_-_7589508.jpg,Machroes beach picnic area - geograph.org.uk - 7589508.jpg
machroes,https://upload.wikimedia.org/wikipedia/commons/7/79/Riders_on_the_beach_at_Machroes_-_geograph.org.uk_-_2019199.jpg,1024,763,CC BY-SA 2.0,Eric Jones,https://commons.wikimedia.org/wiki/File:Riders_on_the_beach_at_Machroes_-_geograph.org.uk_-_2019199.jpg,Riders on the beach at Machroes - geograph.org.uk - 2019199.jpg
criccieth-west,https://upload.wikimedia.org/wikipedia/commons/5/52/Coastal_rocks_west_of_Criccieth_-_geograph.org.uk_-_7259499.jpg,6000,4000,CC BY-SA 2.0,Bill Harrison,https://commons.wikimedia.org/wiki/File:Coastal_rocks_west_of_Criccieth_-_geograph.org.uk_-_7259499.jpg,Coastal rocks west of Criccieth - geograph.org.uk - 7259499.jpg
criccieth-west,https://upload.wikimedia.org/wikipedia/commons/8/84/Criccieth_Castle_from_West_Beach_-_geograph.org.uk_-_6033945.jpg,4087,3065,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Criccieth_Castle_from_West_Beach_-_geograph.org.uk_-_6033945.jpg,Criccieth Castle from West Beach - geograph.org.uk - 6033945.jpg
criccieth-west,https://upload.wikimedia.org/wikipedia/commons/e/e0/Criccieth_West_Beach_-_geograph.org.uk_-_1913650.jpg,1024,748,CC BY-SA 2.0,Eric Jones,https://commons.wikimedia.org/wiki/File:Criccieth_West_Beach_-_geograph.org.uk_-_1913650.jpg,Criccieth West Beach - geograph.org.uk - 1913650.jpg
criccieth-west,https://upload.wikimedia.org/wikipedia/commons/f/f9/Criccieth_beach_looking_west_-_geograph.org.uk_-_7257806.jpg,6000,4000,CC BY-SA 2.0,Bill Harrison,https://commons.wikimedia.org/wiki/File:Criccieth_beach_looking_west_-_geograph.org.uk_-_7257806.jpg,Criccieth beach looking west - geograph.org.uk - 7257806.jpg
criccieth-west,https://upload.wikimedia.org/wikipedia/commons/8/8a/Groyned_beach_and_housing_west_of_Criccieth_Castle_-_geograph.org.uk_-_5916537.jpg,4000,3000,CC BY-SA 2.0,Ruth Sharville,https://commons.wikimedia.org/wiki/File:Groyned_beach_and_housing_west_of_Criccieth_Castle_-_geograph.org.uk_-_5916537.jpg,Groyned beach and housing west of Criccieth Castle - geograph.org.uk - 5916537.jpg
criccieth-west,https://upload.wikimedia.org/wikipedia/commons/1/1b/Stony_Beach_to_the_West_of_Criccieth_-_geograph.org.uk_-_6631538.jpg,5184,3456,CC BY-SA 2.0,Chris Heaton,https://commons.wikimedia.org/wiki/File:Stony_Beach_to_the_West_of_Criccieth_-_geograph.org.uk_-_6631538.jpg,Stony Beach to the West of Criccieth - geograph.org.uk - 6631538.jpg
criccieth-west,https://upload.wikimedia.org/wikipedia/commons/b/bb/Stony_beach_west_of_Criccieth..._-_geograph.org.uk_-_7259457.jpg,6000,4000,CC BY-SA 2.0,Bill Harrison,https://commons.wikimedia.org/wiki/File:Stony_beach_west_of_Criccieth..._-_geograph.org.uk_-_7259457.jpg,Stony beach west of Criccieth... - geograph.org.uk - 7259457.jpg
criccieth-west,https://upload.wikimedia.org/wikipedia/commons/c/cb/The_west_beach_in_Criccieth_-_geograph.org.uk_-_2905359.jpg,3872,2592,CC BY-SA 2.0,Bill Boaden,https://commons.wikimedia.org/wiki/File:The_west_beach_in_Criccieth_-_geograph.org.uk_-_2905359.jpg,The west beach in Criccieth - geograph.org.uk - 2905359.jpg
criccieth-west,https://upload.wikimedia.org/wikipedia/commons/c/cc/View_west_along_Criccieth_Beach_-_geograph.org.uk_-_7253572.jpg,1024,768,CC BY-SA 2.0,Mat Fascione,https://commons.wikimedia.org/wiki/File:View_west_along_Criccieth_Beach_-_geograph.org.uk_-_7253572.jpg,View west along Criccieth Beach - geograph.org.uk - 7253572.jpg
porth-colmon,https://upload.wikimedia.org/wikipedia/commons/e/e5/A_geo_near_Porth_Colmon_-_geograph.org.uk_-_2056642.jpg,1024,759,CC BY-SA 2.0,Eric Jones,https://commons.wikimedia.org/wiki/File:A_geo_near_Porth_Colmon_-_geograph.org.uk_-_2056642.jpg,A geo near Porth Colmon - geograph.org.uk - 2056642.jpg
porth-colmon,https://upload.wikimedia.org/wikipedia/commons/d/dc/Boat_trailers_on_the_raised_beach_at_Porth_Colmon_-_geograph.org.uk_-_2056637.jpg,1024,500,CC BY-SA 2.0,Eric Jones,https://commons.wikimedia.org/wiki/File:Boat_trailers_on_the_raised_beach_at_Porth_Colmon_-_geograph.org.uk_-_2056637.jpg,Boat trailers on the raised beach at Porth Colmon - geograph.org.uk - 2056637.jpg
porth-colmon,https://upload.wikimedia.org/wikipedia/commons/7/7a/Cottages_at_Morfa%2C_south_of_Porth_Colmon_-_geograph.org.uk_-_2053226.jpg,1024,768,CC BY-SA 2.0,Eric Jones,"https://commons.wikimedia.org/wiki/File:Cottages_at_Morfa,_south_of_Porth_Colmon_-_geograph.org.uk_-_2053226.jpg","Cottages at Morfa, south of Porth Colmon - geograph.org.uk - 2053226.jpg"
porth-colmon,https://upload.wikimedia.org/wikipedia/commons/c/c4/Farm_with_a_holiday_let_at_Porth_Colmon_-_geograph.org.uk_-_7085788.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Farm_with_a_holiday_let_at_Porth_Colmon_-_geograph.org.uk_-_7085788.jpg,Farm with a holiday let at Porth Colmon - geograph.org.uk - 7085788.jpg
porth-colmon,https://upload.wikimedia.org/wikipedia/commons/3/37/Fields_near_Porth_Colmon_farm_-_geograph.org.uk_-_6280603.jpg,3072,2304,CC BY-SA 2.0,David Medcalf,https://commons.wikimedia.org/wiki/File:Fields_near_Porth_Colmon_farm_-_geograph.org.uk_-_6280603.jpg,Fields near Porth Colmon farm - geograph.org.uk - 6280603.jpg
porth-colmon,https://upload.wikimedia.org/wikipedia/commons/f/fe/Fields_near_Porth_Colmon_farm_-_geograph.org.uk_-_6280606.jpg,3072,2304,CC BY-SA 2.0,David Medcalf,https://commons.wikimedia.org/wiki/File:Fields_near_Porth_Colmon_farm_-_geograph.org.uk_-_6280606.jpg,Fields near Porth Colmon farm - geograph.org.uk - 6280606.jpg
porth-colmon,https://upload.wikimedia.org/wikipedia/commons/f/ff/Flat_rocks_at_Porth_Colmon_-_geograph.org.uk_-_2056438.jpg,1024,768,CC BY-SA 2.0,Eric Jones,https://commons.wikimedia.org/wiki/File:Flat_rocks_at_Porth_Colmon_-_geograph.org.uk_-_2056438.jpg,Flat rocks at Porth Colmon - geograph.org.uk - 2056438.jpg
porth-colmon,https://upload.wikimedia.org/wikipedia/commons/4/4d/Glan-y-mor%2C_Porth_Colmon_-_geograph.org.uk_-_2047311.jpg,1024,755,CC BY-SA 2.0,Eric Jones,"https://commons.wikimedia.org/wiki/File:Glan-y-mor,_Porth_Colmon_-_geograph.org.uk_-_2047311.jpg","Glan-y-mor, Porth Colmon - geograph.org.uk - 2047311.jpg"
porth-colmon,https://upload.wikimedia.org/wikipedia/commons/f/f3/Harbour_Way_Cafe%2C_Porth_Colmon_-_geograph.org.uk_-_7085793.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,"https://commons.wikimedia.org/wiki/File:Harbour_Way_Cafe,_Porth_Colmon_-_geograph.org.uk_-_7085793.jpg","Harbour Way Cafe, Porth Colmon - geograph.org.uk - 7085793.jpg"
porth-colmon,https://upload.wikimedia.org/wikipedia/commons/0/07/Looking_towards_Porth_Colmon_farm_-_geograph.org.uk_-_6280598.jpg,3072,2304,CC BY-SA 2.0,David Medcalf,https://commons.wikimedia.org/wiki/File:Looking_towards_Porth_Colmon_farm_-_geograph.org.uk_-_6280598.jpg,Looking towards Porth Colmon farm - geograph.org.uk - 6280598.jpg
harlech,https://upload.wikimedia.org/wikipedia/commons/b/b0/Harlech_Beach%2C_North_Wales_-_August_2019.jpg,4423,3230,CC BY-SA 4.0,Mutney,"https://commons.wikimedia.org/wiki/File:Harlech_Beach,_North_Wales_-_August_2019.jpg","Harlech Beach, North Wales - August 2019.jpg"
harlech,https://upload.wikimedia.org/wikipedia/commons/a/a9/Harlech_Beach_-_geograph.org.uk_-_6796010.jpg,1600,1063,CC BY-SA 2.0,Stuart Wilding,https://commons.wikimedia.org/wiki/File:Harlech_Beach_-_geograph.org.uk_-_6796010.jpg,Harlech Beach - geograph.org.uk - 6796010.jpg
harlech,https://upload.wikimedia.org/wikipedia/commons/8/8b/Harlech_Beach_-_geograph.org.uk_-_6796012.jpg,1600,1063,CC BY-SA 2.0,Stuart Wilding,https://commons.wikimedia.org/wiki/File:Harlech_Beach_-_geograph.org.uk_-_6796012.jpg,Harlech Beach - geograph.org.uk - 6796012.jpg
harlech,https://upload.wikimedia.org/wikipedia/commons/b/ba/Harlech_Beach_-_geograph.org.uk_-_6878037.jpg,1024,768,CC BY-SA 2.0,Alpin Stewart,https://commons.wikimedia.org/wiki/File:Harlech_Beach_-_geograph.org.uk_-_6878037.jpg,Harlech Beach - geograph.org.uk - 6878037.jpg
harlech,https://upload.wikimedia.org/wikipedia/commons/3/31/Harlech_Beach_-_geograph.org.uk_-_6878771.jpg,1024,768,CC BY-SA 2.0,Alpin Stewart,https://commons.wikimedia.org/wiki/File:Harlech_Beach_-_geograph.org.uk_-_6878771.jpg,Harlech Beach - geograph.org.uk - 6878771.jpg
harlech,https://upload.wikimedia.org/wikipedia/commons/c/c2/Harlech_Beach_-_geograph.org.uk_-_6878777.jpg,1024,768,CC BY-SA 2.0,Alpin Stewart,https://commons.wikimedia.org/wiki/File:Harlech_Beach_-_geograph.org.uk_-_6878777.jpg,Harlech Beach - geograph.org.uk - 6878777.jpg
harlech,https://upload.wikimedia.org/wikipedia/commons/6/6e/Harlech_beach_-_geograph.org.uk_-_2523381.jpg,1280,960,CC BY-SA 2.0,Richard Law,https://commons.wikimedia.org/wiki/File:Harlech_beach_-_geograph.org.uk_-_2523381.jpg,Harlech beach - geograph.org.uk - 2523381.jpg
harlech,https://upload.wikimedia.org/wikipedia/commons/a/a5/Harlech_beach_-_geograph.org.uk_-_2769074.jpg,1024,768,CC BY-SA 2.0,Peter Humphreys,https://commons.wikimedia.org/wiki/File:Harlech_beach_-_geograph.org.uk_-_2769074.jpg,Harlech beach - geograph.org.uk - 2769074.jpg
harlech,https://upload.wikimedia.org/wikipedia/commons/8/89/Harlech_beach_-_geograph.org.uk_-_3449201.jpg,4000,3000,CC BY-SA 2.0,Gareth James,https://commons.wikimedia.org/wiki/File:Harlech_beach_-_geograph.org.uk_-_3449201.jpg,Harlech beach - geograph.org.uk - 3449201.jpg
harlech,https://upload.wikimedia.org/wikipedia/commons/a/a5/Harlech_beach_-_geograph.org.uk_-_6086710.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Harlech_beach_-_geograph.org.uk_-_6086710.jpg,Harlech beach - geograph.org.uk - 6086710.jpg
barmouth,https://upload.wikimedia.org/wikipedia/commons/b/ba/Abermaw_Beach%2C_Barmouth_-_geograph.org.uk_-_7607016.jpg,4032,2268,CC BY-SA 2.0,Bryn Holmes,"https://commons.wikimedia.org/wiki/File:Abermaw_Beach,_Barmouth_-_geograph.org.uk_-_7607016.jpg","Abermaw Beach, Barmouth - geograph.org.uk - 7607016.jpg"
barmouth,https://upload.wikimedia.org/wikipedia/commons/0/0a/Barmouth_Beach_%2848743781341%29.jpg,4032,3024,CC BY 2.0,oatsy40,https://commons.wikimedia.org/wiki/File:Barmouth_Beach_(48743781341).jpg,Barmouth Beach (48743781341).jpg
barmouth,https://upload.wikimedia.org/wikipedia/commons/8/85/Barmouth_Beach_-_geograph.org.uk_-_1988787.jpg,4000,3000,CC BY-SA 2.0,Mr M Evison,https://commons.wikimedia.org/wiki/File:Barmouth_Beach_-_geograph.org.uk_-_1988787.jpg,Barmouth Beach - geograph.org.uk - 1988787.jpg
barmouth,https://upload.wikimedia.org/wikipedia/commons/f/f8/Barmouth_Beach_-_geograph.org.uk_-_2415324.jpg,2560,1920,CC BY-SA 2.0,Michael Graham,https://commons.wikimedia.org/wiki/File:Barmouth_Beach_-_geograph.org.uk_-_2415324.jpg,Barmouth Beach - geograph.org.uk - 2415324.jpg
barmouth,https://upload.wikimedia.org/wikipedia/commons/a/aa/Barmouth_Beach_-_geograph.org.uk_-_6025811.jpg,1280,960,CC BY-SA 2.0,Gerald England,https://commons.wikimedia.org/wiki/File:Barmouth_Beach_-_geograph.org.uk_-_6025811.jpg,Barmouth Beach - geograph.org.uk - 6025811.jpg
barmouth,https://upload.wikimedia.org/wikipedia/commons/2/27/Barmouth_Beach_-_geograph.org.uk_-_7403704.jpg,4032,2268,CC BY-SA 2.0,Bryn Holmes,https://commons.wikimedia.org/wiki/File:Barmouth_Beach_-_geograph.org.uk_-_7403704.jpg,Barmouth Beach - geograph.org.uk - 7403704.jpg
barmouth,https://upload.wikimedia.org/wikipedia/commons/b/b7/Barmouth_Beach_-_geograph.org.uk_-_8031443.jpg,4032,3024,CC BY-SA 2.0,Anthony Foster,https://commons.wikimedia.org/wiki/File:Barmouth_Beach_-_geograph.org.uk_-_8031443.jpg,Barmouth Beach - geograph.org.uk - 8031443.jpg
barmouth,https://upload.wikimedia.org/wikipedia/commons/8/8d/Barmouth_Beach_and_Harbour_-_geograph.org.uk_-_7403707.jpg,4032,2268,CC BY-SA 2.0,Bryn Holmes,https://commons.wikimedia.org/wiki/File:Barmouth_Beach_and_Harbour_-_geograph.org.uk_-_7403707.jpg,Barmouth Beach and Harbour - geograph.org.uk - 7403707.jpg
barmouth,https://upload.wikimedia.org/wikipedia/commons/0/02/Barmouth_beach_%2851698382372%29.jpg,4000,2208,CC BY-SA 2.0,Hefin Owen from Wales,https://commons.wikimedia.org/wiki/File:Barmouth_beach_(51698382372).jpg,Barmouth beach (51698382372).jpg
barmouth,https://upload.wikimedia.org/wikipedia/commons/d/d2/Barmouth_beach_-_panoramio.jpg,4608,3456,CC BY 3.0,Tanya Dedyukhina,https://commons.wikimedia.org/wiki/File:Barmouth_beach_-_panoramio.jpg,Barmouth beach - panoramio.jpg
fairbourne,https://upload.wikimedia.org/wikipedia/commons/8/86/Along_Fairbourne_Beach_-_geograph.org.uk_-_6573537.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Along_Fairbourne_Beach_-_geograph.org.uk_-_6573537.jpg,Along Fairbourne Beach - geograph.org.uk - 6573537.jpg
fairbourne,https://upload.wikimedia.org/wikipedia/commons/5/5f/At_Fairbourne_Beach_-_geograph.org.uk_-_3463546.jpg,1600,1200,CC BY-SA 2.0,Harald KH Harms,https://commons.wikimedia.org/wiki/File:At_Fairbourne_Beach_-_geograph.org.uk_-_3463546.jpg,At Fairbourne Beach - geograph.org.uk - 3463546.jpg
fairbourne,https://upload.wikimedia.org/wikipedia/commons/f/fb/Beach_Road%2C_Fairbourne_-_geograph.org.uk_-_4726875.jpg,1024,768,CC BY-SA 2.0,Richard Vince,"https://commons.wikimedia.org/wiki/File:Beach_Road,_Fairbourne_-_geograph.org.uk_-_4726875.jpg","Beach Road, Fairbourne - geograph.org.uk - 4726875.jpg"
fairbourne,https://upload.wikimedia.org/wikipedia/commons/6/6c/Beach_Road%2C_Fairbourne_-_geograph.org.uk_-_7574995.jpg,1024,768,CC BY-SA 2.0,Malc McDonald,"https://commons.wikimedia.org/wiki/File:Beach_Road,_Fairbourne_-_geograph.org.uk_-_7574995.jpg","Beach Road, Fairbourne - geograph.org.uk - 7574995.jpg"
fairbourne,https://upload.wikimedia.org/wikipedia/commons/c/c5/Beach_Road_Level_Crossing_at_Fairbourne_-_geograph.org.uk_-_6248278.jpg,4032,1960,CC BY-SA 2.0,Paul Collins,https://commons.wikimedia.org/wiki/File:Beach_Road_Level_Crossing_at_Fairbourne_-_geograph.org.uk_-_6248278.jpg,Beach Road Level Crossing at Fairbourne - geograph.org.uk - 6248278.jpg
fairbourne,https://upload.wikimedia.org/wikipedia/commons/0/06/Beach_Road_level_crossing%2C_Fairbourne_-_geograph.org.uk_-_4726860.jpg,1024,768,CC BY-SA 2.0,Richard Vince,"https://commons.wikimedia.org/wiki/File:Beach_Road_level_crossing,_Fairbourne_-_geograph.org.uk_-_4726860.jpg","Beach Road level crossing, Fairbourne - geograph.org.uk - 4726860.jpg"
fairbourne,https://upload.wikimedia.org/wikipedia/commons/0/0f/Beach_along_the_Fairbourne_Spit_-_geograph.org.uk_-_7960539.jpg,1600,1147,CC BY-SA 2.0,Mat Fascione,https://commons.wikimedia.org/wiki/File:Beach_along_the_Fairbourne_Spit_-_geograph.org.uk_-_7960539.jpg,Beach along the Fairbourne Spit - geograph.org.uk - 7960539.jpg
fairbourne,https://upload.wikimedia.org/wikipedia/commons/3/3b/Beach_at_Fairbourne_-_geograph.org.uk_-_6573535.jpg,1024,615,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Beach_at_Fairbourne_-_geograph.org.uk_-_6573535.jpg,Beach at Fairbourne - geograph.org.uk - 6573535.jpg
fairbourne,https://upload.wikimedia.org/wikipedia/commons/c/c6/Beach_on_the_northern_end_of_the_Fairbourne_spit_-_geograph.org.uk_-_7943653.jpg,1600,1200,CC BY-SA 2.0,Mat Fascione,https://commons.wikimedia.org/wiki/File:Beach_on_the_northern_end_of_the_Fairbourne_spit_-_geograph.org.uk_-_7943653.jpg,Beach on the northern end of the Fairbourne spit - geograph.org.uk - 7943653.jpg
fairbourne,https://upload.wikimedia.org/wikipedia/commons/7/71/Dragon%27s_teeth_on_Fairbourne_beach_-_geograph.org.uk_-_7858589.jpg,1600,1062,CC BY-SA 2.0,Mat Fascione,https://commons.wikimedia.org/wiki/File:Dragon%27s_teeth_on_Fairbourne_beach_-_geograph.org.uk_-_7858589.jpg,Dragon's teeth on Fairbourne beach - geograph.org.uk - 7858589.jpg
tywyn,https://upload.wikimedia.org/wikipedia/commons/f/f9/Beach_access_near_the_car_park_at_Tywyn_-_geograph.org.uk_-_8147461.jpg,2913,3884,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Beach_access_near_the_car_park_at_Tywyn_-_geograph.org.uk_-_8147461.jpg,Beach access near the car park at Tywyn - geograph.org.uk - 8147461.jpg
tywyn,https://upload.wikimedia.org/wikipedia/commons/7/77/Beach_and_groyne_at_Tywyn_-_geograph.org.uk_-_7511236.jpg,4032,3024,CC BY-SA 2.0,Alan Hughes,https://commons.wikimedia.org/wiki/File:Beach_and_groyne_at_Tywyn_-_geograph.org.uk_-_7511236.jpg,Beach and groyne at Tywyn - geograph.org.uk - 7511236.jpg
tywyn,https://upload.wikimedia.org/wikipedia/commons/2/2a/Beach_and_groynes%2C_Tywyn_-_geograph.org.uk_-_7552132.jpg,4032,3024,CC BY-SA 2.0,Alan Hughes,"https://commons.wikimedia.org/wiki/File:Beach_and_groynes,_Tywyn_-_geograph.org.uk_-_7552132.jpg","Beach and groynes, Tywyn - geograph.org.uk - 7552132.jpg"
tywyn,https://upload.wikimedia.org/wikipedia/commons/c/c4/Beach_and_promenade_at_Tywyn_-_geograph.org.uk_-_6968250.jpg,1024,768,CC BY-SA 2.0,Richard Hoare,https://commons.wikimedia.org/wiki/File:Beach_and_promenade_at_Tywyn_-_geograph.org.uk_-_6968250.jpg,Beach and promenade at Tywyn - geograph.org.uk - 6968250.jpg
tywyn,https://upload.wikimedia.org/wikipedia/commons/7/75/Beach_and_sea_defences_at_Tywyn_-_geograph.org.uk_-_6960363.jpg,1024,768,CC BY-SA 2.0,Mat Fascione,https://commons.wikimedia.org/wiki/File:Beach_and_sea_defences_at_Tywyn_-_geograph.org.uk_-_6960363.jpg,Beach and sea defences at Tywyn - geograph.org.uk - 6960363.jpg
tywyn,https://upload.wikimedia.org/wikipedia/commons/1/19/Beach_at_Tywyn_-_geograph.org.uk_-_2511119.jpg,2816,2112,CC BY-SA 2.0,Gareth James,https://commons.wikimedia.org/wiki/File:Beach_at_Tywyn_-_geograph.org.uk_-_2511119.jpg,Beach at Tywyn - geograph.org.uk - 2511119.jpg
tywyn,https://upload.wikimedia.org/wikipedia/commons/7/79/Beach_at_Tywyn_-_geograph.org.uk_-_6974906.jpg,2688,1512,CC BY-SA 2.0,Fabian Musto,https://commons.wikimedia.org/wiki/File:Beach_at_Tywyn_-_geograph.org.uk_-_6974906.jpg,Beach at Tywyn - geograph.org.uk - 6974906.jpg
tywyn,https://upload.wikimedia.org/wikipedia/commons/8/82/Beach_at_Tywyn_-_geograph.org.uk_-_6974915.jpg,2688,1512,CC BY-SA 2.0,Fabian Musto,https://commons.wikimedia.org/wiki/File:Beach_at_Tywyn_-_geograph.org.uk_-_6974915.jpg,Beach at Tywyn - geograph.org.uk - 6974915.jpg
tywyn,https://upload.wikimedia.org/wikipedia/commons/9/9f/Beach_at_Tywyn_-_geograph.org.uk_-_6974917.jpg,2688,1512,CC BY-SA 2.0,Fabian Musto,https://commons.wikimedia.org/wiki/File:Beach_at_Tywyn_-_geograph.org.uk_-_6974917.jpg,Beach at Tywyn - geograph.org.uk - 6974917.jpg
tywyn,https://upload.wikimedia.org/wikipedia/commons/2/27/Beach_at_Tywyn_-_geograph.org.uk_-_6974918.jpg,2442,1373,CC BY-SA 2.0,Fabian Musto,https://commons.wikimedia.org/wiki/File:Beach_at_Tywyn_-_geograph.org.uk_-_6974918.jpg,Beach at Tywyn - geograph.org.uk - 6974918.jpg
aberdovey,https://upload.wikimedia.org/wikipedia/commons/2/29/Aberdovey_-_panoramio_%2815%29.jpg,4000,3000,CC BY 3.0,Tanya Dedyukhina,https://commons.wikimedia.org/wiki/File:Aberdovey_-_panoramio_(15).jpg,Aberdovey - panoramio (15).jpg
aberdovey,https://upload.wikimedia.org/wikipedia/commons/8/81/Aberdovey_Footpath_-_geograph.org.uk_-_6271289.jpg,1600,1200,CC BY-SA 2.0,Ian Rob,https://commons.wikimedia.org/wiki/File:Aberdovey_Footpath_-_geograph.org.uk_-_6271289.jpg,Aberdovey Footpath - geograph.org.uk - 6271289.jpg
aberdovey,https://upload.wikimedia.org/wikipedia/commons/d/d9/Aberdovey_beach_-_geograph.org.uk_-_5265662.jpg,2448,1836,CC BY-SA 2.0,Richard Law,https://commons.wikimedia.org/wiki/File:Aberdovey_beach_-_geograph.org.uk_-_5265662.jpg,Aberdovey beach - geograph.org.uk - 5265662.jpg
aberdovey,https://upload.wikimedia.org/wikipedia/commons/9/90/Aberdovey_beach_-_geograph.org.uk_-_6274611.jpg,1600,1200,CC BY-SA 2.0,Jaggery,https://commons.wikimedia.org/wiki/File:Aberdovey_beach_-_geograph.org.uk_-_6274611.jpg,Aberdovey beach - geograph.org.uk - 6274611.jpg
