id,channel,content_type,route_or_slug,title,region,activity,commercial_tier,priority,status,launch_visible,owner,assigned_agent,source_count,source_urls,evidence_status,image_status,image_source_url,copy_status,seo_status,schema_status,commercial_review_status,safety_or_legal_status,last_generated_at,last_reviewed_at,next_review_due,published_at,blocker_reason,review_notes,quality_score,confidence_score
activity-location-llyn-peninsula-mountain-biking,evergreen,activity_location,/llyn-peninsula/things-to-do/mountain-biking,Llyn Peninsula / Mountain Biking,llyn-peninsula,mountain-biking,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-mtb-coaching,evergreen,activity_location,/llyn-peninsula/things-to-do/mtb-coaching,Llyn Peninsula / Mtb Coaching,llyn-peninsula,mtb-coaching,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-paintball-laser-tag,evergreen,activity_location,/llyn-peninsula/things-to-do/paintball-laser-tag,Llyn Peninsula / Paintball Laser Tag,llyn-peninsula,paintball-laser-tag,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-powerboating,evergreen,activity_location,/llyn-peninsula/things-to-do/powerboating,Llyn Peninsula / Powerboating,llyn-peninsula,powerboating,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-rafting,evergreen,activity_location,/llyn-peninsula/things-to-do/rafting,Llyn Peninsula / Rafting,llyn-peninsula,rafting,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-running,evergreen,activity_location,/llyn-peninsula/things-to-do/running,Llyn Peninsula / Running,llyn-peninsula,running,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-sailing,evergreen,activity_location,/llyn-peninsula/things-to-do/sailing,Llyn Peninsula / Sailing,llyn-peninsula,sailing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-scenic-railway,evergreen,activity_location,/llyn-peninsula/things-to-do/scenic-railway,Llyn Peninsula / Scenic Railway,llyn-peninsula,scenic-railway,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-sea-kayaking,evergreen,activity_location,/llyn-peninsula/things-to-do/sea-kayaking,Llyn Peninsula / Sea Kayaking,llyn-peninsula,sea-kayaking,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-sup,evergreen,activity_location,/llyn-peninsula/things-to-do/sup,Llyn Peninsula / Sup,llyn-peninsula,sup,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-toboggan,evergreen,activity_location,/llyn-peninsula/things-to-do/toboggan,Llyn Peninsula / Toboggan,llyn-peninsula,toboggan,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-trail-running,evergreen,activity_location,/llyn-peninsula/things-to-do/trail-running,Llyn Peninsula / Trail Running,llyn-peninsula,trail-running,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-underground-trampolines,evergreen,activity_location,/llyn-peninsula/things-to-do/underground-trampolines,Llyn Peninsula / Underground Trampolines,llyn-peninsula,underground-trampolines,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-wild-swimming,evergreen,activity_location,/llyn-peninsula/things-to-do/wild-swimming,Llyn Peninsula / Wild Swimming,llyn-peninsula,wild-swimming,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-wildlife-birdwatching,evergreen,activity_location,/llyn-peninsula/things-to-do/wildlife-birdwatching,Llyn Peninsula / Wildlife Birdwatching,llyn-peninsula,wildlife-birdwatching,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-wildlife-boat-tour,evergreen,activity_location,/llyn-peninsula/things-to-do/wildlife-boat-tour,Llyn Peninsula / Wildlife Boat Tour,llyn-peninsula,wildlife-boat-tour,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-windsurfing,evergreen,activity_location,/llyn-peninsula/things-to-do/windsurfing,Llyn Peninsula / Windsurfing,llyn-peninsula,windsurfing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-wing-foiling,evergreen,activity_location,/llyn-peninsula/things-to-do/wing-foiling,Llyn Peninsula / Wing Foiling,llyn-peninsula,wing-foiling,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-llyn-peninsula-zip-lining,evergreen,activity_location,/llyn-peninsula/things-to-do/zip-lining,Llyn Peninsula / Zip Lining,llyn-peninsula,zip-lining,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-archery,evergreen,activity_location,/mid-wales/things-to-do/archery,Mid Wales / Archery,mid-wales,archery,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-attractions,evergreen,activity_location,/mid-wales/things-to-do/attractions,Mid Wales / Attractions,mid-wales,attractions,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-beaches,evergreen,activity_location,/mid-wales/things-to-do/beaches,Mid Wales / Beaches,mid-wales,beaches,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-bike-hire,evergreen,activity_location,/mid-wales/things-to-do/bike-hire,Mid Wales / Bike Hire,mid-wales,bike-hire,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-boat-tour,evergreen,activity_location,/mid-wales/things-to-do/boat-tour,Mid Wales / Boat Tour,mid-wales,boat-tour,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-canyoning,evergreen,activity_location,/mid-wales/things-to-do/canyoning,Mid Wales / Canyoning,mid-wales,canyoning,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-caving,evergreen,activity_location,/mid-wales/things-to-do/caving,Mid Wales / Caving,mid-wales,caving,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-caving-potholing,evergreen,activity_location,/mid-wales/things-to-do/caving-potholing,Mid Wales / Caving Potholing,mid-wales,caving-potholing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-climbing,evergreen,activity_location,/mid-wales/things-to-do/climbing,Mid Wales / Climbing,mid-wales,climbing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-coasteering,evergreen,activity_location,/mid-wales/things-to-do/coasteering,Mid Wales / Coasteering,mid-wales,coasteering,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-fishing,evergreen,activity_location,/mid-wales/things-to-do/fishing,Mid Wales / Fishing,mid-wales,fishing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-gorge-scrambling,evergreen,activity_location,/mid-wales/things-to-do/gorge-scrambling,Mid Wales / Gorge Scrambling,mid-wales,gorge-scrambling,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-gorge-walking,evergreen,activity_location,/mid-wales/things-to-do/gorge-walking,Mid Wales / Gorge Walking,mid-wales,gorge-walking,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-high-ropes,evergreen,activity_location,/mid-wales/things-to-do/high-ropes,Mid Wales / High Ropes,mid-wales,high-ropes,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-hiking-scrambling,evergreen,activity_location,/mid-wales/things-to-do/hiking-scrambling,Mid Wales / Hiking Scrambling,mid-wales,hiking-scrambling,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-horse-riding,evergreen,activity_location,/mid-wales/things-to-do/horse-riding,Mid Wales / Horse Riding,mid-wales,horse-riding,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-jet-ski,evergreen,activity_location,/mid-wales/things-to-do/jet-ski,Mid Wales / Jet Ski,mid-wales,jet-ski,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-kayaking,evergreen,activity_location,/mid-wales/things-to-do/kayaking,Mid Wales / Kayaking,mid-wales,kayaking,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-kitesurfing,evergreen,activity_location,/mid-wales/things-to-do/kitesurfing,Mid Wales / Kitesurfing,mid-wales,kitesurfing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-mine-exploration,evergreen,activity_location,/mid-wales/things-to-do/mine-exploration,Mid Wales / Mine Exploration,mid-wales,mine-exploration,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-mtb-coaching,evergreen,activity_location,/mid-wales/things-to-do/mtb-coaching,Mid Wales / Mtb Coaching,mid-wales,mtb-coaching,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-paintball-laser-tag,evergreen,activity_location,/mid-wales/things-to-do/paintball-laser-tag,Mid Wales / Paintball Laser Tag,mid-wales,paintball-laser-tag,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-powerboating,evergreen,activity_location,/mid-wales/things-to-do/powerboating,Mid Wales / Powerboating,mid-wales,powerboating,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-rafting,evergreen,activity_location,/mid-wales/things-to-do/rafting,Mid Wales / Rafting,mid-wales,rafting,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-running,evergreen,activity_location,/mid-wales/things-to-do/running,Mid Wales / Running,mid-wales,running,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-sailing,evergreen,activity_location,/mid-wales/things-to-do/sailing,Mid Wales / Sailing,mid-wales,sailing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-scenic-railway,evergreen,activity_location,/mid-wales/things-to-do/scenic-railway,Mid Wales / Scenic Railway,mid-wales,scenic-railway,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-sea-kayaking,evergreen,activity_location,/mid-wales/things-to-do/sea-kayaking,Mid Wales / Sea Kayaking,mid-wales,sea-kayaking,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-sup,evergreen,activity_location,/mid-wales/things-to-do/sup,Mid Wales / Sup,mid-wales,sup,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-surfing,evergreen,activity_location,/mid-wales/things-to-do/surfing,Mid Wales / Surfing,mid-wales,surfing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-toboggan,evergreen,activity_location,/mid-wales/things-to-do/toboggan,Mid Wales / Toboggan,mid-wales,toboggan,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-trail-running,evergreen,activity_location,/mid-wales/things-to-do/trail-running,Mid Wales / Trail Running,mid-wales,trail-running,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-underground-trampolines,evergreen,activity_location,/mid-wales/things-to-do/underground-trampolines,Mid Wales / Underground Trampolines,mid-wales,underground-trampolines,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-wild-swimming,evergreen,activity_location,/mid-wales/things-to-do/wild-swimming,Mid Wales / Wild Swimming,mid-wales,wild-swimming,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-wildlife-birdwatching,evergreen,activity_location,/mid-wales/things-to-do/wildlife-birdwatching,Mid Wales / Wildlife Birdwatching,mid-wales,wildlife-birdwatching,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-wildlife-boat-tour,evergreen,activity_location,/mid-wales/things-to-do/wildlife-boat-tour,Mid Wales / Wildlife Boat Tour,mid-wales,wildlife-boat-tour,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-windsurfing,evergreen,activity_location,/mid-wales/things-to-do/windsurfing,Mid Wales / Windsurfing,mid-wales,windsurfing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-wing-foiling,evergreen,activity_location,/mid-wales/things-to-do/wing-foiling,Mid Wales / Wing Foiling,mid-wales,wing-foiling,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-mid-wales-zip-lining,evergreen,activity_location,/mid-wales/things-to-do/zip-lining,Mid Wales / Zip Lining,mid-wales,zip-lining,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-archery,evergreen,activity_location,/north-wales/things-to-do/archery,North Wales / Archery,north-wales,archery,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-attractions,evergreen,activity_location,/north-wales/things-to-do/attractions,North Wales / Attractions,north-wales,attractions,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-beaches,evergreen,activity_location,/north-wales/things-to-do/beaches,North Wales / Beaches,north-wales,beaches,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-bike-hire,evergreen,activity_location,/north-wales/things-to-do/bike-hire,North Wales / Bike Hire,north-wales,bike-hire,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-boat-tour,evergreen,activity_location,/north-wales/things-to-do/boat-tour,North Wales / Boat Tour,north-wales,boat-tour,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-canyoning,evergreen,activity_location,/north-wales/things-to-do/canyoning,North Wales / Canyoning,north-wales,canyoning,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-caving,evergreen,activity_location,/north-wales/things-to-do/caving,North Wales / Caving,north-wales,caving,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-caving-potholing,evergreen,activity_location,/north-wales/things-to-do/caving-potholing,North Wales / Caving Potholing,north-wales,caving-potholing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-coasteering,evergreen,activity_location,/north-wales/things-to-do/coasteering,North Wales / Coasteering,north-wales,coasteering,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-fishing,evergreen,activity_location,/north-wales/things-to-do/fishing,North Wales / Fishing,north-wales,fishing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-gorge-scrambling,evergreen,activity_location,/north-wales/things-to-do/gorge-scrambling,North Wales / Gorge Scrambling,north-wales,gorge-scrambling,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-gorge-walking,evergreen,activity_location,/north-wales/things-to-do/gorge-walking,North Wales / Gorge Walking,north-wales,gorge-walking,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-high-ropes,evergreen,activity_location,/north-wales/things-to-do/high-ropes,North Wales / High Ropes,north-wales,high-ropes,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-hiking,evergreen,activity_location,/north-wales/things-to-do/hiking,North Wales / Hiking,north-wales,hiking,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-hiking-scrambling,evergreen,activity_location,/north-wales/things-to-do/hiking-scrambling,North Wales / Hiking Scrambling,north-wales,hiking-scrambling,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-horse-riding,evergreen,activity_location,/north-wales/things-to-do/horse-riding,North Wales / Horse Riding,north-wales,horse-riding,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-jet-ski,evergreen,activity_location,/north-wales/things-to-do/jet-ski,North Wales / Jet Ski,north-wales,jet-ski,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-kayaking,evergreen,activity_location,/north-wales/things-to-do/kayaking,North Wales / Kayaking,north-wales,kayaking,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-kitesurfing,evergreen,activity_location,/north-wales/things-to-do/kitesurfing,North Wales / Kitesurfing,north-wales,kitesurfing,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
activity-location-north-wales-mine-exploration,evergreen,activity_location,/north-wales/things-to-do/mine-exploration,North Wales / Mine Exploration,north-wales,mine-exploration,not_applicable,4,qa_needed,false,content-ops,,0,,partial,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,,,,,Combo page has no enrichment data file,Audit gap: Run deep research skill to generate combo content,70,45
