id,type,name,slug,region,source_file,data_completeness,status,notes
8a91ab4dd0,spots/beaches,New Quay Harbour Beach,new-quay-harbour,ceredigion,content/spots/beaches/ceredigion.csv,1.00,csv-only,subgroup=ceredigion
202778d0cf,spots/beaches,Newborough Beach (Llanddwyn),newborough,anglesey,content/spots/beaches/anglesey.csv,1.00,csv-only,subgroup=anglesey
7476a69dfd,spots/beaches,Newgale Beach,newgale,pembrokeshire,content/spots/beaches/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
c5333c6a96,spots/beaches,Newport Sands (Traeth Mawr),newport-sands,pembrokeshire,content/spots/beaches/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
f90b91ed02,spots/beaches,Oxwich Bay,oxwich,gower,content/spots/beaches/gower.csv,0.78,csv-only,subgroup=gower
1bccb43301,spots/beaches,Oxwich Bay,oxwich-bay,gower,content/spots/beaches/gower.csv,1.00,csv-only,subgroup=gower
22cdd04756,spots/beaches,Penbryn Beach,penbryn,ceredigion,content/spots/beaches/ceredigion.csv,1.00,csv-only,subgroup=ceredigion
68130afcd1,spots/beaches,Pobbles Bay,pobbles-bay,gower,content/spots/beaches/gower.csv,1.00,csv-only,subgroup=gower
a3cffdedca,spots/beaches,Poppit Sands,poppit-sands,pembrokeshire,content/spots/beaches/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
28ebc8b6f1,spots/beaches,Port Eynon,port-eynon,gower,content/spots/beaches/gower.csv,1.00,csv-only,subgroup=gower
54b219e2a0,spots/beaches,Porth Ceiriad,porth-ceiriad,llyn-peninsula,content/spots/beaches/llyn.csv,1.00,csv-only,subgroup=llyn
466bd683ec,spots/beaches,Porth Colmon,porth-colmon,llyn-peninsula,content/spots/beaches/llyn.csv,1.00,csv-only,subgroup=llyn
768278f4e7,spots/beaches,Porth Dafarch,porth-dafarch,anglesey,content/spots/beaches/anglesey.csv,1.00,csv-only,subgroup=anglesey
ce108f3e18,spots/beaches,Porth Iago,porth-iago,llyn-peninsula,content/spots/beaches/llyn.csv,1.00,csv-only,subgroup=llyn
303e713bc1,spots/beaches,Porth Neigwl (Hell's Mouth),porth-neigwl,llyn-peninsula,content/spots/beaches/llyn.csv,1.00,csv-only,subgroup=llyn
8bd1d1b562,spots/beaches,Porth Oer (Whistling Sands),porth-oer,llyn-peninsula,content/spots/beaches/llyn.csv,1.00,csv-only,subgroup=llyn
0fbb518ef9,spots/beaches,Porth Ysgo,porth-ysgo,llyn-peninsula,content/spots/beaches/llyn.csv,1.00,csv-only,subgroup=llyn
374cc063ca,spots/beaches,Porthdinllaen,porthdinllaen,llyn-peninsula,content/spots/beaches/llyn.csv,1.00,csv-only,subgroup=llyn
cbb1a83564,spots/beaches,Pwll Du Bay,pwll-du-bay,gower,content/spots/beaches/gower.csv,0.96,csv-only,subgroup=gower
e37c5613fb,spots/beaches,Pwllheli South Beach,pwllheli-south,llyn-peninsula,content/spots/beaches/llyn.csv,1.00,csv-only,subgroup=llyn
460515ec03,spots/beaches,Red Wharf Bay (Traeth Coch),red-wharf-bay,anglesey,content/spots/beaches/anglesey.csv,1.00,csv-only,subgroup=anglesey
586c3448e8,spots/beaches,Rhosneigr (Traeth Crigyll),rhosneigr,anglesey,content/spots/beaches/anglesey.csv,1.00,csv-only,subgroup=anglesey
0f5f9ad6a6,spots/beaches,Rhossili Bay,rhossili,gower,content/spots/beaches/gower.csv,0.78,csv-only,subgroup=gower
17e7f9fdb1,spots/beaches,Rhossili Bay,rhossili-bay,gower,content/spots/beaches/gower.csv,1.00,csv-only,subgroup=gower
79739d2316,spots/beaches,Rotherslade Bay,rotherslade-bay,gower,content/spots/beaches/gower.csv,0.96,csv-only,subgroup=gower
59a5b0b490,spots/beaches,Saundersfoot Beach,saundersfoot,pembrokeshire,content/spots/beaches/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
bc154b374f,spots/beaches,Shell Island (Mochras),shell-island,snowdonia,content/spots/beaches/snowdonia-coast.csv,1.00,csv-only,subgroup=snowdonia-coast
3111857b13,spots/beaches,Stackpole Quay,stackpole-quay,pembrokeshire,content/spots/beaches/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
40dba2ba06,spots/beaches,Tenby North Beach,tenby-north,pembrokeshire,content/spots/beaches/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
25892ebfb1,spots/beaches,Tenby South Beach,tenby-south,pembrokeshire,content/spots/beaches/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
850a00ddc8,spots/beaches,Three Cliffs Bay,three-cliffs,gower,content/spots/beaches/gower.csv,0.78,csv-only,subgroup=gower
2261900ee8,spots/beaches,Three Cliffs Bay,three-cliffs-bay,gower,content/spots/beaches/gower.csv,1.00,csv-only,subgroup=gower
04bb574f87,spots/beaches,Tor Bay,tor-bay,gower,content/spots/beaches/gower.csv,1.00,csv-only,subgroup=gower
3927c20152,spots/beaches,Traeth Llydan (Broad Beach),traeth-llydan,anglesey,content/spots/beaches/anglesey.csv,1.00,csv-only,subgroup=anglesey
a5f27f9266,spots/beaches,Traeth Penllech,traeth-penllech,llyn-peninsula,content/spots/beaches/llyn.csv,1.00,csv-only,subgroup=llyn
7fea484adb,spots/beaches,Trearddur Bay,trearddur-bay,anglesey,content/spots/beaches/anglesey.csv,1.00,csv-only,subgroup=anglesey
f469847f35,spots/beaches,Tresaith Beach,tresaith,ceredigion,content/spots/beaches/ceredigion.csv,1.00,csv-only,subgroup=ceredigion
838d4b8bf3,spots/beaches,Tywyn Beach,tywyn,snowdonia,content/spots/beaches/snowdonia-coast.csv,1.00,csv-only,subgroup=snowdonia-coast
c05e48cc7d,spots/beaches,West Angle Bay,west-angle-bay,pembrokeshire,content/spots/beaches/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
aeea3233be,spots/beaches,Whiteford Sands,whiteford-sands,gower,content/spots/beaches/gower.csv,0.96,csv-only,subgroup=gower
2d9cd0ff24,spots/beaches,Whitesands Bay,whitesands,pembrokeshire,content/spots/beaches/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
d8c16631de,spots/beaches,Ynyslas Beach,ynyslas,ceredigion,content/spots/beaches/ceredigion.csv,1.00,csv-only,subgroup=ceredigion
0f84168ce9,spots/climbing,Cilan Head,cilan,llyn-peninsula,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
2b4cdd28fa,spots/climbing,Clogwyn Du'r Arddu,clogwyn-dur-arddu,snowdonia,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
046238dfb3,spots/climbing,Craig y Forwyn,craig-y-forwyn,north-wales,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
d654e097dc,spots/climbing,Gogarth,gogarth,anglesey,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
a1c5d6aa8d,spots/climbing,Llanberis Pass,llanberis-pass,snowdonia,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
8608f44654,spots/climbing,Llanbradach Quarry,llanbradach,south-wales,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
cd1daddacf,spots/climbing,Ogmore,ogmore,south-wales,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
d0bd3f9b12,spots/climbing,Pembroke,pembroke,pembrokeshire,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
06ede13913,spots/climbing,Pen Trwyn (Great Orme),pen-trwyn,north-wales,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
4d10890f3c,spots/climbing,Rhoscolyn,rhoscolyn,anglesey,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
3ab7d3179f,spots/climbing,Dinorwig Slate Quarries,slate,snowdonia,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
33ad7b52f4,spots/climbing,Tremadog,tremadog,snowdonia,content/spots/climbing/crags.csv,1.00,csv-only,subgroup=crags
3f52dbffaa,spots/coasteering,Aberdaron,aberdaron,llyn-peninsula,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
751b09c55b,spots/coasteering,Abereiddy (Blue Lagoon),abereiddy,pembrokeshire,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
f08714ef02,spots/coasteering,Abermawr,abermawr,pembrokeshire,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
ff2628fa71,spots/coasteering,Barry Island,barry-island,south-wales,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
554b0be485,spots/coasteering,Caswell Bay,caswell-bay,gower,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
c102ae5ba6,spots/coasteering,Lydstep Caverns,lydstep,pembrokeshire,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
6f4c23bc19,spots/coasteering,Mewslade Bay,mewslade,gower,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
6730030fcb,spots/coasteering,Morfa Nefyn,morfa-nefyn,llyn-peninsula,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
85221ace3a,spots/coasteering,Porthclais Harbour,porth-clais,pembrokeshire,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
1c8dbae92c,spots/coasteering,Porth Dafarch,porth-dafarch,anglesey,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
d3ca1f9e75,spots/coasteering,Rhoscolyn (Bwa Gwyn),rhoscolyn,anglesey,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
0ee283cd45,spots/coasteering,Rhossili (Worm's Head),rhossili,gower,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
d519e0cd09,spots/coasteering,South Stack,south-stack,anglesey,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
13c8c7be35,spots/coasteering,St Davids (St Non's),st-davids,pembrokeshire,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
7b30b631c2,spots/coasteering,Stackpole Quay,stackpole,pembrokeshire,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
d0ef16a718,spots/coasteering,Trearddur Bay,trearddur-bay,anglesey,content/spots/coasteering/spots.csv,1.00,csv-only,subgroup=spots
28c2976393,spots/hiking,Aberystwyth to Borth,aberystwyth-borth,mid-wales,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
ffec17ecd4,spots/hiking,Aran Fawddwy,aran-fawddwy,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
ca18b27423,spots/hiking,Arenig Fawr,arenig-fawr,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
af83e1ef11,spots/hiking,The Blorenge,blorenge,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
531707d6c6,spots/hiking,Cadair Idris Minffordd Path,cadair-idris-minffordd,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
5fbc8898d5,spots/hiking,Cadair Idris Pony Path,cadair-idris-pony,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
366b5a5111,spots/hiking,The Carmarthen Fans (Picws Du),carmarthen-fans,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
d3c1ec04a3,spots/hiking,Carneddau via Aber Falls,carneddau-aber-falls,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
a78ea0a627,spots/hiking,Carnedd Llewelyn & Dafydd,carneddau-ogwen,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
1a41e31f02,spots/hiking,Cnicht (Welsh Matterhorn),cnicht-croesor,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
bf3ced4782,spots/hiking,Corn Du & Pen y Fan Circular,corn-du-pen-y-fan,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
a1e5633ebd,spots/hiking,Craig Cerrig Gleisiad,craig-cerrig-gleisiad,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
53d42637a6,spots/hiking,Crib Goch,crib-goch,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
c2da71cd0d,spots/hiking,Dinas Head,dinas-island,pembrokeshire,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
c0d32b217e,spots/hiking,Drum and Foel Fras,drum-foel-fras,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
a49c1ce667,spots/hiking,Elidir Fawr,elidir-fawr,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
162e995e69,spots/hiking,Elidir Trail (Waterfall Country),elidir-trail,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
b71a2aef15,spots/hiking,Fan Brycheiniog & Llyn y Fan Fach,fan-brycheiniog-llyn-y-fan-fach,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
00c375fca9,spots/hiking,Fan Gyhirych,fan-gyhirych,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
ecbfcc3526,spots/hiking,Horseshoe Ridge,fan-y-big,brecon-beacons,content/spots/hiking/brecon.csv,0.88,csv-only,subgroup=brecon
9184d31bf0,spots/hiking,Fan y Big via The Gap,fan-y-big-gap,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
9f70f88a3a,spots/hiking,Four Falls Trail,four-falls-trail,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
dd0e714b99,spots/hiking,Glyderau Bochlwyd Horseshoe,glyderau-bochlwyd-horseshoe,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
9383927872,spots/hiking,Hay Bluff,hay-bluff,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
7ac68fa5c0,spots/hiking,Henrhyd Falls & Nant Llech,henrhyd-falls,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
7faf66e87a,spots/hiking,Holyhead Mountain,holyhead-mountain,anglesey,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
686eb404f6,spots/hiking,Newborough & Llanddwyn Island,llanddwyn-island,anglesey,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
5808f10590,spots/hiking,Llangrannog & Ynys Lochtyn,llangrannog-lochtyn,mid-wales,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
1015c97e02,spots/hiking,Llanthony Priory Circular,llanthony-priory,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
b362dbb424,spots/hiking,Llyn y Fan Fawr,llyn-y-fan-fawr,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
fd383e1d93,spots/hiking,Twmpa (Lord Hereford's Knob),lord-herefords-knob,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
98a81f81d5,spots/hiking,Marloes Peninsula,marloes-sands,pembrokeshire,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
4d3a624a9a,spots/hiking,Moel Eilio Ridge,moel-eilio,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
db75c5b9d5,spots/hiking,Moel Hebog from Beddgelert,moel-hebog,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
342aeeafcc,spots/hiking,Moel Siabod,moel-siabod,snowdonia,content/spots/hiking/snowdonia.csv,0.91,csv-only,subgroup=snowdonia
4efc8e815e,spots/hiking,Moel Siabod via Daear Ddu,moel-siabod-daear-ddu,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
0a30774096,spots/hiking,Moelfre to Lligwy,moelfre-coast,anglesey,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
569fb1fa5e,spots/hiking,Moelwyn Mawr,moelwyn-mawr,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
aa6a31370e,spots/hiking,Mwnt & Foel y Mwnt,mwnt,mid-wales,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
09879ae661,spots/hiking,Aberdaron & Mynydd Mawr,mynydd-mawr,llyn-peninsula,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
23f38f7ae7,spots/hiking,Nantlle Ridge,nantlle-ridge,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
79bdb84a01,spots/hiking,New Quay to Cwmtydu,new-quay-cwmtydu,mid-wales,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
f82203be9d,spots/hiking,Oxwich Point,oxwich-point,gower,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
dad1b7dc82,spots/hiking,Pembrokeshire Coast Path,pembrokeshire-coast-path,pembrokeshire,content/spots/hiking/coastal.csv,0.88,csv-only,subgroup=coastal
c353fe39c3,spots/hiking,Pen y Crug,pen-y-crug,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
1d79a6990a,spots/hiking,Pen y Fan,pen-y-fan,brecon-beacons,content/spots/hiking/brecon.csv,0.88,csv-only,subgroup=brecon
9f9154cfa1,spots/hiking,Pen y Fan Horseshoe,pen-y-fan-horseshoe,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
32ecc9026c,spots/hiking,Pen y Fan via Pont ar Daf,pen-y-fan-pont-ar-daf,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
dcbeecfb61,spots/hiking,Pen y Fan via Storey Arms,pen-y-fan-storey-arms,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
567cdaa4ad,spots/hiking,Porth Cwyfan (Church in the Sea),porth-cwyfan,anglesey,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
aee0ac6395,spots/hiking,Porth Oer (Whistling Sands),porth-oer,llyn-peninsula,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
d98a7127b8,spots/hiking,Porthdinllaen & Morfa Nefyn,porthdinllaen,llyn-peninsula,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
65c9cdbb70,spots/hiking,Rhinog Fach & Y Llethr,rhinog-fach-llethr,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
aa175e06f8,spots/hiking,Rhinog Fawr via Roman Steps,rhinog-fawr-roman-steps,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
acc9830dfd,spots/hiking,Worm's Head,rhossili-worms-head,gower,content/spots/hiking/coastal.csv,0.88,csv-only,subgroup=coastal
87fe8d11c1,spots/hiking,The Skirrid (Skirrid Fawr),skirrid-fawr,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
a42d40c6f4,spots/hiking,Snowdon Llanberis Path,snowdon-llanberis,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
be76d1f0dc,spots/hiking,Snowdon Miners' Track,snowdon-miners,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
6918dcddcb,spots/hiking,Snowdon Pyg Track,snowdon-pyg,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
cbfac4b42f,spots/hiking,Snowdon Ranger Path,snowdon-ranger,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
94e66e036b,spots/hiking,Snowdon Rhyd Ddu Path,snowdon-rhyd-ddu,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
7ed6542795,spots/hiking,Snowdon Watkin Path,snowdon-watkin,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
385ba8b29d,spots/hiking,South Stack Cliffs,south-stack-cliffs,anglesey,content/spots/hiking/snowdonia.csv,0.91,csv-only,subgroup=snowdonia
746eddc5d1,spots/hiking,St Davids Head Circular,st-davids-head,pembrokeshire,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
6298b51ffc,spots/hiking,Stackpole & Barafundle,stackpole-head,pembrokeshire,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
3213bf10e3,spots/hiking,Sugar Loaf,sugar-loaf,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
eb3a9c05ca,spots/hiking,Sychnant Pass to Conwy,sychnant-pass,north-wales,content/spots/hiking/coastal.csv,0.88,csv-only,subgroup=coastal
2c01e11390,spots/hiking,Table Mountain (Crug Hywel),table-mountain-crickhowell,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
18c9c13abe,spots/hiking,Tal y Fan,tal-y-fan,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
d77f7f6df1,spots/hiking,Talybont Reservoir Walk,talybont-reservoir,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
cb47e595c9,spots/hiking,Three Cliffs Bay,three-cliffs-bay,gower,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
cad45adeaa,spots/hiking,Tor y Foel,tor-y-foel,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
295b59b2e5,spots/hiking,Tryfan North Ridge,tryfan-north,snowdonia,content/spots/hiking/snowdonia.csv,0.91,csv-only,subgroup=snowdonia
a7aa730c91,spots/hiking,Tryfan North Ridge,tryfan-north-ridge,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
22abe2d43a,spots/hiking,Tryfan South Ridge,tryfan-south-ridge,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
b2d437e3d4,spots/hiking,Watkin Path,watkin-path,snowdonia,content/spots/hiking/snowdonia.csv,0.91,csv-only,subgroup=snowdonia
84ad15c52b,spots/hiking,Waun Fach & The Dragon's Back,waun-fach-dragons-back,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
0b2c646c19,spots/hiking,Whiteford Point & Lighthouse,whiteford-point,gower,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
b0ca9aa8d7,spots/hiking,Y Garn via Devil's Kitchen,y-garn-ogwen,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
3c013a7b74,spots/hiking,Yr Aran,yr-aran,Snowdonia,content/spots/hiking/snowdonia.csv,1.00,csv-only,subgroup=snowdonia
dda53b3930,spots/hiking,Yr Eifl (The Rivals),yr-eifl,llyn-peninsula,content/spots/hiking/coastal.csv,1.00,csv-only,subgroup=coastal
f811b3343c,spots/hiking,Ysgyryd Fach (Little Skirrid),ysgyryd-fach,brecon-beacons,content/spots/hiking/brecon.csv,1.00,csv-only,subgroup=brecon
aed2836245,spots/surfing,Abereiddy,abereiddy,pembrokeshire,content/spots/surfing/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
00cbaf0232,spots/surfing,Aberffraw,aberffraw,anglesey,content/spots/surfing/north-wales.csv,1.00,csv-only,subgroup=north-wales
e72df0c332,spots/surfing,Abersoch,abersoch,llyn-peninsula,content/spots/surfing/north-wales.csv,1.00,csv-only,subgroup=north-wales
8c00dbdac8,spots/surfing,Broad Haven (North),broad-haven,pembrokeshire,content/spots/surfing/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
5ea1e025b3,spots/surfing,Broad Haven South,broad-haven-south,pembrokeshire,content/spots/surfing/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
e8795fb4ae,spots/surfing,Broughton Bay,broughton,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
6785fbd516,spots/surfing,Cable Bay (Porth Trecastell),cable-bay,anglesey,content/spots/surfing/north-wales.csv,1.00,csv-only,subgroup=north-wales
a0c159fb24,spots/surfing,Caswell Bay,caswell,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
c38d2e04cc,spots/surfing,Crab Island,crab-island,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
d28a6756ec,spots/surfing,Criccieth,criccieth,llyn-peninsula,content/spots/surfing/north-wales.csv,1.00,csv-only,subgroup=north-wales
4466436d72,spots/surfing,Freshwater West,freshwater-west,pembrokeshire,content/spots/surfing/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
72eeb7c415,spots/surfing,Horton,horton,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
8221e5a140,spots/surfing,Langland Bay,langland,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
e0dc384c21,spots/surfing,Llangennith,llangennith,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
4bb6df2972,spots/surfing,Manorbier,manorbier,pembrokeshire,content/spots/surfing/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
8cf50d28b9,spots/surfing,Marloes Sands,marloes-sands,pembrokeshire,content/spots/surfing/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
650bc426d1,spots/surfing,Newborough Beach (Llanddwyn),newborough,anglesey,content/spots/surfing/north-wales.csv,1.00,csv-only,subgroup=north-wales
ea1111b3b2,spots/surfing,Newgale,newgale,pembrokeshire,content/spots/surfing/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
598184b666,spots/surfing,Oxwich Bay,oxwich,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
6303c7b3e2,spots/surfing,Port Eynon,port-eynon,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
e801035ba3,spots/surfing,Porth Ceiriad,porth-ceiriad,llyn-peninsula,content/spots/surfing/north-wales.csv,1.00,csv-only,subgroup=north-wales
781166619a,spots/surfing,Porth Neigwl (Hell's Mouth),porth-neigwl,llyn-peninsula,content/spots/surfing/north-wales.csv,1.00,csv-only,subgroup=north-wales
1bfbdb5dc6,spots/surfing,Porth Oer (Whistling Sands),porth-oer,llyn-peninsula,content/spots/surfing/north-wales.csv,1.00,csv-only,subgroup=north-wales
5f20ba2111,spots/surfing,Pwll Du,pwll-du,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
fa308ceeaa,spots/surfing,Rest Bay,rest-bay,south-wales,content/spots/surfing/gower.csv,0.91,csv-only,subgroup=gower
dabba70184,spots/surfing,Rhosneigr,rhosneigr,anglesey,content/spots/surfing/north-wales.csv,1.00,csv-only,subgroup=north-wales
292959fa51,spots/surfing,Rhossili Bay,rhossili,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
8196bda46e,spots/surfing,The Slade,slade,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
eda80c690a,spots/surfing,Tenby South Beach,tenby-south,pembrokeshire,content/spots/surfing/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
a53e12895f,spots/surfing,Three Peaks,three-peaks,Gower,content/spots/surfing/gower.csv,1.00,csv-only,subgroup=gower
8ba7fed583,spots/surfing,Traeth Llydan (Broad Beach),traeth-llydan,anglesey,content/spots/surfing/north-wales.csv,1.00,csv-only,subgroup=north-wales
292f690dd3,spots/surfing,West Angle Bay,west-angle,pembrokeshire,content/spots/surfing/pembrokeshire.csv,1.00,csv-only,subgroup=pembrokeshire
